# r [au]  alpha
10.1920 2.73280e-05
47.8238 5.73971e-05
90.2390 0.000193018
129.348 0.000626957
157.489 0.00144599
184.790 0.00275283
214.973 0.00463757
246.170 0.00608400
276.736 0.00682217
309.981 0.00713322
350.244 0.00728399
